word,is_solution,first_entropy
bores,0,5.126843
borgo,0,3.828990
boric,0,4.683273
borks,0,4.312697
borms,0,4.458774
borna,0,4.955893
borne,1,5.250011
boron,0,4.148917
borts,0,4.879530
borty,0,4.710750
bortz,0,4.113757
bosie,0,5.076603
bosks,0,3.358981
bosky,0,3.923377
bosom,1,3.613464
boson,0,3.951737
bossy,1,3.726540
bosun,0,4.482599
botas,0,4.855608
botch,1,4.351300
botel,0,5.165372
botes,0,5.003511
bothy,0,4.228924
botte,0,4.480543
botts,0,3.994891
botty,0,3.833669
bouge,0,4.607757
bough,1,4.035472
bouks,0,3.992284
boule,1,5.028534
boult,0,4.785734
bound,1,4.333801
bouns,0,4.466619
bourd,0,4.551041
bourg,0,4.411947
bourn,0,4.722394
bouse,0,4.982691
bousy,0,4.383539
bouts,0,4.568097
bovid,0,3.937707
bowat,0,4.502468
bowed,0,4.290337
bowel,1,4.583690
bower,0,4.637056
bowes,0,4.428817
bowet,0,4.662550
bowie,0,4.584863
bowls,0,4.159048
bowne,0,4.542424
bowrs,0,4.264761
bowse,0,4.600804
boxed,0,3.987484
boxen,0,4.163947
boxer,1,4.328511
boxes,0,4.119818
boxla,0,4.001659
boxty,0,3.683240
boyar,0,4.846935
boyau,0,4.300188
boyed,0,4.513493
boyfs,0,3.860722
boygs,0,4.023282
boyla,0,4.566942
boyos,0,3.669999
boysy,0,3.607501
bozos,0,3.077980
braai,0,4.355267
brace,1,5.390863
brach,0,4.712826
brack,0,4.467719
bract,0,5.127642
brads,0,4.740070
braes,0,5.343578
brags,0,4.658039
braid,1,4.905736
brail,0,5.150113
brain,1,5.094657
brake,1,4.993006
braks,0,4.505402
braky,0,4.370182
brame,0,5.160300
brand,1,4.864556
brane,0,5.476892
brank,0,4.589798
brans,0,4.975905
brant,0,5.220248
brash,1,4.877786
brass,1,4.279706
brast,0,5.254650
brats,0,5.077485
brava,0,3.801523
brave,1,4.895271
bravi,0,4.379145
bravo,1,4.471356
brawl,1,4.591608
brawn,1,4.529886
braws,0,4.471469
braxy,0,4.043633
brays,0,4.695697
braza,0,3.546502
braze,0,4.665237
bread,1,5.049388
break,1,4.774535
bream,0,4.918389
brede,0,4.468048
breds,0,4.715186
breed,1,4.463826
breem,0,4.349123
breer,0,4.011709
brees,0,4.607292
breid,0,4.895317
breis,0,5.033997
breme,0,4.373810
brens,0,4.951688
brent,0,5.178099
brere,0,4.066679
brers,0,4.331493
breve,0,4.113662
brews,0,4.446349
breys,0,4.645366
briar,1,4.495977
bribe,1,4.401167
brick,1,4.269363
bride,1,5.035890
brief,1,4.762059
brier,0,4.580011
bries,0,5.169377
brigs,0,4.464325
briki,0,3.532189
briks,0,4.308422
brill,0,4.257238
brims,0,4.455354
brine,1,5.255865
bring,1,4.450277
brink,1,4.372261
brins,0,4.759371
briny,1,4.640729
brios,0,4.866616
brise,0,5.315394
brisk,1,4.427370
briss,0,4.088211
brith,0,4.754275
brits,0,4.892277
britt,0,4.359021
brize,0,4.465451
broad,1,4.896709
broch,0,4.536968
brock,0,4.279539
brods,0,4.556565
brogh,0,4.371217
brogs,0,4.470089
broil,1,4.987192
broke,1,4.778217
brome,0,4.928946
bromo,0,3.823222
bronc,0,4.686476
brond,0,4.672670
brood,1,4.030324
brook,1,3.753777
brool,0,4.268831
broom,1,3.870745
broos,0,4.134537
brose,0,5.276343
brosy,0,4.711713
broth,1,4.770547
brown,1,4.327141
brows,0,4.276139
brugh,0,4.137480
bruin,0,4.697974
bruit,0,4.889995
brule,0,5.119308
brume,0,4.731131
brung,0,4.243383
brunt,1,4.787760
brush,1,4.490146
brusk,0,4.226896
brust,0,4.856214
brute,1,5.148739
bruts,0,4.668987
buats,0,4.712796
buaze,0,4.272950
bubal,0,3.803677
bubas,0,3.666270
bubba,0,2.665464
bubbe,0,3.011292
bubby,0,2.355335
bubus,0,2.606630
buchu,0,3.019672
bucko,0,3.747597
bucks,0,3.672608
bucku,0,2.827671
budas,0,4.312212
buddy,1,3.126692
budge,1,4.271751
budis,0,4.172594
budos,0,4.183272
buffa,0,3.126095
buffe,0,3.466568
buffi,0,2.926654
buffo,0,3.034294
buffs,0,2.961903
buffy,0,2.813968
bufos,0,3.932275
bufty,0,3.769046
buggy,1,3.014192
bugle,1,4.594961
buhls,0,4.126494
buhrs,0,4.224710
buiks,0,3.980210
build,1,4.426847
built,1,4.774270
buist,0,4.750800
bukes,0,4.210286
bulbs,0,3.502002
bulge,1,4.567615
bulgy,0,3.926650
bulks,0,3.920912
bulky,1,3.745834
bulla,0,3.886448
bulls,0,3.734023
bully,1,3.559038
bulse,0,4.962271
bumbo,0,3.160108
bumfs,0,3.512427
bumph,0,3.578205
bumps,0,3.701146
bumpy,0,3.554573
bunas,0,4.540856
bunce,0,4.722295
bunch,1,4.051860
bunco,0,4.283467
bunde,0,4.589934
bundh,0,3.967602
bunds,0,4.076749
bundt,0,4.301905
bundu,0,3.250899
bundy,0,3.938308
bungs,0,3.977722
bungy,0,3.844785
bunia,0,4.498744
bunje,0,3.967820
bunjy,0,3.311178
bunko,0,3.907654
bunks,0,3.840866
bunns,0,3.589859
bunny,1,3.440731
bunts,0,4.401738
bunty,0,4.235513
bunya,0,4.182177
buoys,0,4.181011
buppy,0,3.058430
buran,0,4.795768
buras,0,4.746117
burbs,0,3.644958
burds,0,4.291354
buret,0,5.135245
burfi,0,4.029973
burgh,0,4.094621
burgs,0,4.205114
burin,0,4.651081
burka,0,4.226261
burke,0,4.546048
burks,0,4.060822
burls,0,4.585681
burly,1,4.421742
burns,0,4.533907
burnt,1,4.761053
buroo,0,3.971038
burps,0,4.254123
burqa,0,3.808315
burro,0,4.004415
burrs,0,3.916405
burry,0,3.762504
bursa,0,4.764520
burse,0,5.084164
burst,1,4.820459
busby,0,3.263787
bused,1,4.551494
buses,0,3.968534
bushy,1,3.885149
busks,0,3.103352
busky,0,3.669522
bussu,0,2.787534
busti,0,4.367036
busts,0,3.655185
busty,0,4.222969
butch,1,4.115878
buteo,0,4.834628
butes,0,4.785470
butle,0,4.985089
butoh,0,4.354485
butte,1,4.231627
butts,0,3.738369
butty,0,3.573535
butut,0,3.035057
butyl,0,4.251589
buxom,1,3.301326
buyer,1,4.651885
buzzy,0,2.411403
bwana,0,3.637390
bwazi,0,3.364649
byded,0,3.564321
bydes,0,4.306111
byked,0,3.859845
bykes,0,4.022163
bylaw,1,4.004943
byres,0,4.732033
byrls,0,4.405096
byssi,0,3.446445
bytes,0,4.598104
byway,0,3.107534
caaed,0,4.685594
cabal,1,4.192559
cabas,0,4.046686
cabby,1,3.606107
caber,0,5.226982
cabin,1,4.757603
cable,1,5.255436
cabob,0,3.867454
caboc,0,3.929160
cabre,0,5.350789
cacao,1,3.646798
cacas,0,3.604598
cache,1,4.405608
cacks,0,3.701842
cacky,0,3.530503
cacti,1,4.245633
caddy,1,3.803279
cadee,0,4.838408
cades,0,5.131555
cadet,1,5.364416
cadge,0,4.947608
cadgy,0,4.305192
cadie,0,5.318191
cadis,0,4.824672
cadre,0,5.487134
caeca,0,3.890144
caese,0,5.080872
cafes,0,4.893277
caffs,0,3.651354
caged,0,4.909898
cager,0,5.255449
cages,0,5.039711
cagey,1,4.861156
cagot,0,4.957252
cahow,0,4.294990
caids,0,4.877052
cains,0,5.124268
caird,0,5.192720
cairn,1,5.367931
cajon,0,4.273415
cajun,0,4.069792
caked,0,4.698009
cakes,0,4.836504
cakey,0,4.651464
calfs,0,4.588024
calid,0,4.976507
calif,0,4.709143
calix,0,4.367329
calks,0,4.588214
calla,0,3.778921
calls,0,4.413320
calms,0,4.755119
calmy,0,4.597240
calos,0,5.117292
calpa,0,4.177269
calps,0,4.804587
calve,0,4.992545
calyx,0,4.011386
caman,0,4.165149
camas,0,4.104004
camel,1,5.213769
cameo,1,5.066894
cames,0,5.053657
camis,0,4.745038
camos,0,4.744596
campi,0,4.366215
campo,0,4.449668
camps,0,4.412718
campy,0,4.266410
camus,0,4.521425
canal,1,4.548127
candy,1,4.604976
caned,0,5.233346
caneh,0,5.216229
caner,0,5.557335
canes,0,5.368519
cangs,0,4.663279
canid,0,4.912116
canna,0,3.656678
canns,0,4.289546
canny,1,4.126216
canoe,1,5.516656
canon,1,4.370518
canso,0,5.090957
canst,0,5.262863
canto,0,5.123782
cants,0,5.085064
canty,0,4.909719
capas,0,4.168711
caped,0,4.971737
caper,1,5.331900
capes,0,5.111989
capex,0,4.370426
caphs,0,4.459263
capiz,0,4.038274
caple,0,5.360082
capon,0,4.858496
capos,0,4.803859
capot,0,5.027655
capri,0,4.906078
capul,0,4.744121
caput,1,4.804078
carap,0,4.430668
carat,1,4.858180
carbo,0,4.872060
carbs,0,4.820604
carby,0,4.664976
cardi,0,4.935737
cards,0,4.973322
cardy,0,4.813775
cared,0,5.427271
carer,0,4.961953
cares,0,5.559540
caret,0,5.776713
carex,0,4.817677
cargo,1,4.945753
carks,0,4.741105
carle,0,5.770479
carls,0,5.267944
carns,0,5.241284
carny,0,5.077183
carob,0,4.934282
carol,1,5.391532
carom,0,5.008494
caron,0,5.322647
carpi,0,4.905239
carps,0,4.960561
carrs,0,4.606843
carry,1,4.437576
carse,0,5.765364
carta,0,4.685280
carte,0,5.794557
carts,0,5.309473
carve,1,5.132240
carvy,0,4.493304
casas,0,3.676408
casco,0,4.256422
cased,0,5.202006
cases,0,4.629518
casks,0,3.781998
casky,0,4.338329
caste,1,5.570507
casts,0,4.344742
casus,0,4.088096
catch,1,4.111948
cater,1,5.646715
cates,0,5.431160
catty,1,4.249558
cauda,0,4.045740
cauks,0,4.401487
cauld,0,4.851630
caulk,1,4.575915
cauls,0,4.986435
caums,0,4.572233
caups,0,4.624400
cauri,0,5.000910
causa,0,4.325087
cause,1,5.410600
cavas,0,3.865833
caved,0,4.649680
cavel,0,4.937152
caver,0,5.000994
caves,0,4.791120
cavie,0,4.951389
cavil,1,4.639336
cawed,0,4.727993
cawks,0,4.028815
caxon,0,4.309692
cease,1,5.104751
ceaze,0,4.254907
cebid,0,4.564029
cecal,0,4.591213
cecum,0,3.781264
cedar,1,5.335038
ceded,0,3.723300
ceder,0,4.656079
cedes,0,4.428202
cedis,0,4.839763
ceiba,0,4.912417
ceili,0,4.471508
ceils,0,5.257477
celeb,0,4.390806
cella,0,4.622212
celli,0,4.407176
cello,1,4.476494
cells,0,4.430576
celom,0,4.859301
celts,0,5.163408
cense,0,4.808380
cento,0,5.146441
cents,0,5.096811
centu,0,4.918752
ceorl,0,5.469774
cepes,0,4.405350
cerci,0,4.423829
cered,0,4.734999
ceres,0,4.866824
cerge,0,4.639587
ceria,0,5.438555
ceric,0,4.487240
cerne,0,4.984736
ceroc,0,4.521994
ceros,0,5.279155
certs,0,5.309190
certy,0,5.097484
cesse,0,4.074809
cesta,0,5.295943
cesti,0,5.065045
cetes,0,4.723169
cetyl,0,4.890618
cezve,0,3.355303
chace,0,4.470146
chack,0,3.532005
chaco,0,4.030913
chado,0,4.607709
chads,0,4.523459
chafe,1,4.805135
chaff,1,3.494536
chaft,0,4.534376
chain,1,4.899191
chair,1,5.136705
chais,0,4.822224
chalk,1,4.455941
chals,0,4.860334
champ,1,4.242602
chams,0,4.454105
chana,0,4.191765
chang,0,4.474082
chank,0,4.363395
chant,1,5.015471
chaos,1,4.818929
chape,0,5.009724
chaps,0,4.499021
chapt,0,4.737355
chara,0,4.362328
chard,1,4.846713
chare,0,5.460495
chark,0,4.559378
charm,1,4.718593
charr,0,4.459410
chars,0,4.945910
chart,1,5.202158
chary,0,4.832040
chase,1,5.283522
chasm,1,4.548438
chats,0,4.841536
chave,0,4.686872
chavs,0,4.210778
chawk,0,3.846304
chaws,0,4.258547
chaya,0,3.887335
chays,0,4.493482
cheap,1,4.767360
cheat,1,5.180959
check,1,3.469033
cheek,1,3.977227
cheep,0,4.206749
cheer,1,4.628135
chefs,0,4.249883
cheka,0,4.446418
chela,0,5.045082
chelp,0,4.639872
chemo,0,4.490482
chems,0,4.416564
chere,0,4.700757
chert,0,5.149933
chess,1,4.029358
chest,1,4.959560
cheth,0,4.044957
chevy,0,4.009988
chews,0,4.219628
chewy,0,4.072806
chiao,0,4.803473
chias,0,4.798324
chibs,0,4.172247
chica,0,3.948141
chich,0,3.005673
chick,1,3.328464
chico,0,3.836132
chics,0,3.774614
chide,1,4.837533
chief,1,4.571186
chiel,0,5.143086
chiks,0,4.080425
child,1,4.551056
chile,0,5.186282
chili,1,3.897003
chill,1,4.094650
chimb,0,3.906442
chime,1,4.759575
chimo,0,4.317963
chimp,0,4.044755
china,1,4.760523
chine,0,5.072251
ching,0,4.249742
chink,0,4.147673
chino,0,4.643802
chins,0,4.577288
chips,0,4.304279
chirk,0,4.356605
chirl,0,4.893242
chirm,0,4.521503
chiro,0,4.835409
chirp,1,4.584494
chirr,0,4.266357
chirt,0,4.997638
chiru,0,4.600535
chits,0,4.653586
chive,0,4.488937
chivs,0,4.007997
chivy,0,3.885115
chizz,0,2.902705
chock,1,3.350895
choco,0,3.163896
chocs,0,3.790465
chode,0,4.833445
chogs,0,4.256361
choil,0,4.834555
choir,1,4.972162
choke,1,4.559755
choko,0,3.465905
choky,0,3.958699
chola,0,4.866323
choli,0,4.657511
cholo,0,4.053588
chomp,0,4.057807
chons,0,4.612911
choof,0,3.541705
chook,0,3.523887
choom,0,3.689379
choon,0,4.016360
chops,0,4.306613
chord,1,4.676257
chore,1,5.262738
chose,1,5.084959
chota,0,4.856846
chott,0,4.141771
chout,0,4.677479
choux,0,3.721843
chowk,0,3.661798
chows,0,4.066368
chubs,0,3.952846
chuck,1,3.127457
chufa,0,4.076863
chuff,0,3.078370
chugs,0,4.029464
chump,1,3.827489
chums,0,4.039237
chunk,1,3.944158
churl,0,4.689723
churn,1,4.627823
churr,0,4.056777
chuse,0,4.889687
chute,1,4.925780
chuts,0,4.431626
chyle,0,4.749934
chyme,0,4.351623
chynd,0,4.092102
cibol,0,4.659421
cided,0,4.220613
cider,1,5.155317
cides,0,4.937962
ciels,0,5.191663
cigar,1,4.981796
ciggy,0,3.458561
cilia,0,4.269585
cills,0,4.202775
cimar,0,5.000974
cimex,0,4.106147
cinch,1,3.807686
cinct,0,4.186373
cines,0,5.154077
cinqs,0,3.920990
cions,0,4.932304
cippi,0,2.887151
circa,1,4.374971
circs,0,4.207328
cires,0,5.368774
cirls,0,5.053687
cirri,0,3.600875
cisco,0,4.037680
cissy,0,3.939458
cists,0,4.122945
cital,0,5.185667
cited,0,5.088441
citer,0,5.442215
cites,0,5.235986
cives,0,4.583346
civet,0,4.797923
civic,1,2.677865
civie,0,3.967457
civil,1,3.657461
civvy,0,3.172566
clach,0,4.145690
clack,1,3.896944
clade,0,5.381490
clads,0,4.862640
claes,0,5.496876
clags,0,4.782455
claim,1,4.898388
clame,0,5.298741
clamp,1,4.567863
clams,0,4.790340
clang,1,4.791461
clank,1,4.684995
clans,0,5.112813
claps,0,4.843510
clapt,0,5.066135
claro,0,5.324382
clart,0,5.482731
clary,0,5.124522
clash,1,4.978794
clasp,1,4.953652
class,1,4.418748
clast,0,5.371539
clats,0,5.195610
claut,0,5.170085
clave,0,5.034267
clavi,0,4.501559
claws,0,4.602046
clays,0,4.827126
clean,1,5.341881
clear,1,5.548955
cleat,1,5.489950
cleck,0,3.838993
cleek,0,4.314377
cleep,0,4.548007
clefs,0,4.595013
cleft,1,4.799950
clegs,0,4.751738
cleik,0,4.726908
clems,0,4.764536
clepe,0,4.589780
clept,0,5.009413
clerk,1,4.797278
cleve,0,4.262843
clews,0,4.578474
click,1,3.693613
clied,0,5.175529
clies,0,5.326987
cliff,1,3.613463
clift,0,4.649633
climb,1,4.237397
clime,0,5.099864
cline,0,5.387473
cling,1,4.559610
clink,1,4.462447
clint,0,5.096727
clipe,0,5.164774
clips,0,4.654215
clipt,0,4.869388
clits,0,5.015931
cloak,1,4.714669
cloam,0,4.873794
clock,1,3.698666
clods,0,4.669892
cloff,0,3.626290
clogs,0,4.583702
cloke,0,4.892438
clomb,0,4.245602
clomp,0,4.374799
clone,1,5.385966
clonk,0,4.490859
clons,0,4.924004
cloop,0,4.059411
cloot,0,4.494726
clops,0,4.645867
close,1,5.429751
clote,0,5.470648
cloth,1,4.833258
clots,0,5.005896
cloud,1,4.657604
clour,0,5.049754
clous,0,4.770933
clout,1,4.997774
clove,1,4.807231
clown,1,4.447607
clows,0,4.401226
cloye,0,5.061857
cloys,0,4.641589
cloze,0,4.584329
clubs,0,4.289805
cluck,1,3.478325
clued,1,4.954344
clues,0,5.093539
cluey,0,4.909150
clump,1,4.149074
clung,1,4.348708
clunk,0,4.251102
clype,0,4.734248
cnida,0,4.711960
coach,1,4.167335
coact,0,4.576253
coady,0,4.741822
coala,0,4.604473
coals,0,5.220553
coaly,0,5.072895
coapt,0,5.091632
coarb,0,4.989493
coast,1,5.383205
coate,0,5.674410
coati,0,5.131558
coats,0,5.216773
cobbs,0,3.575099
cobby,0,3.436585
cobia,0,4.627445
coble,0,5.058445
cobra,1,4.845522
cobza,0,3.805494
cocas,0,4.228026
cocci,0,3.102657
cocco,0,2.520864
cocks,0,3.523996
cocky,0,3.358459
cocoa,1,3.513241
cocos,0,3.360459
codas,0,4.817885
codec,0,4.214387
coded,0,4.255322
coden,0,5.032759
coder,0,5.177873
codes,0,4.959483
codex,0,4.230380
codon,0,4.013879
coeds,0,4.853918
coffs,0,3.476347
cogie,0,5.035498
cogon,0,3.901577
cogue,0,4.828069
cohab,0,4.375423
cohen,0,4.951418
cohoe,0,4.347330
cohog,0,3.592241
cohos,0,3.865051
coifs,0,4.463670
coign,0,4.670027
coils,0,5.050707
coins,0,4.944952
coirs,0,5.140549
coits,0,5.049685
coked,0,4.523912
cokes,0,4.662004
colas,0,5.102920
colby,0,4.348043
colds,0,4.649530
coled,0,5.135756
coles,0,5.271121
coley,0,5.072046
colic,0,4.165008
colin,0,5.006563
colls,0,4.244744
colly,0,4.071061
colog,0,3.943666
colon,1,4.277348
color,1,4.486968
colts,0,4.984976
colza,0,4.242179
comae,0,5.173851
comal,0,4.866317
comas,0,4.729921
combe,0,4.604131
combi,0,4.067561
combo,0,3.470719
combs,0,4.093101
comby,0,3.963638
comer,0,5.082330
comes,0,4.875932
comet,1,5.096267
comfy,1,3.895903
comic,1,3.768509
comix,0,3.823634
comma,1,3.824924
commo,0,3.038281
comms,0,3.675366
commy,0,3.531967
compo,0,3.591140
comps,0,4.232840
compt,0,4.450220
comte,0,5.083502
comus,0,4.369989
conch,1,3.885464
condo,1,3.968449
coned,0,5.071030
cones,0,5.203110
coney,0,4.999438
confs,0,4.359982
conga,0,4.661635
conge,0,4.963739
congo,0,3.857455
conia,0,4.991349
conic,1,4.097463
conin,0,4.211429
conks,0,4.339077
conky,0,4.171152
conne,0,4.581994
conns,0,4.115315
conte,0,5.392577
conto,0,4.285513
conus,0,4.692183
convo,0,3.638034
cooch,0,3.257737
cooed,0,4.428065
cooee,0,4.244739
cooer,0,4.759878
cooey,0,4.374952
coofs,0,3.718870
cooks,0,3.713883
cooky,0,3.545680
cools,0,4.302037
cooly,0,4.150684
coomb,0,3.526977
cooms,0,3.880438
coomy,0,3.740020
coons,0,4.224945
coops,0,3.927354
coopt,0,4.158394
coost,0,4.465346
coots,0,4.297480
cooze,0,3.842194
copal,0,4.927866
copay,0,4.649310
coped,0,4.795559
copen,0,4.990627
coper,0,5.145784
copes,0,4.935886
coppy,0,3.586022
copra,0,4.951815
copse,1,5.097681
copsy,0,4.478796
coqui,0,3.759628
coral,1,5.350115
coram,0,4.993719
corbe,0,5.129159
corby,0,4.493018
cords,0,4.798296
cored,0,5.254654
corer,1,4.787377
cores,0,5.383163
corey,0,5.187497
corgi,0,4.677432
coria,0,5.196639
corks,0,4.559926
corky,0,4.387665
corms,0,4.727456
corni,0,5.025637
corno,0,4.436952
corns,0,5.059564
cornu,0,4.885810
corny,1,4.907939
corps,0,4.781145
corse,0,5.551894
corso,0,4.460023
cosec,0,4.434192
cosed,0,5.039891
coses,0,4.467357
coset,0,5.406214
cosey,0,4.993104
cosie,0,5.347567
costa,0,5.078772
coste,0,5.376098
costs,0,4.183970
cotan,0,5.181570
coted,0,5.121227
cotes,0,5.252262
coths,0,4.590782
cotta,0,4.428011
cotts,0,4.252586
couch,1,3.780782
coude,0,4.951752
cough,1,4.263781
could,1,4.704455
count,1,4.959479
coupe,1,4.925357
coups,0,4.461938
courb,0,4.594722
courd,0,4.817519
coure,0,5.398001
cours,0,4.926028
court,1,5.171293
couta,0,4.947505
couth,0,4.641580
coved,0,4.475328
coven,1,4.670657
cover,1,4.820509
coves,0,4.613962
covet,1,4.828311
covey,1,4.422803
covin,0,4.380886
cowal,0,4.670753
cowan,0,4.591236
cowed,0,4.552746
cower,1,4.899872
cowks,0,3.843928
cowls,0,4.423504
cowps,0,4.053970
cowry,0,4.383177
coxae,0,4.686155
coxal,0,4.371961
coxed,0,4.251261
coxes,0,4.387048
coxib,0,3.723606
coyau,0,4.579098
coyed,0,4.759417
coyer,0,5.118624
coyly,1,3.884417
coypu,0,4.140697
cozed,0,4.242467
cozen,0,4.436990
cozes,0,4.378254
cozey,0,4.191735
cozie,0,4.548108
craal,0,4.758382
crabs,0,4.847268
crack,1,4.042374
craft,1,5.029602
crags,0,4.918279
craic,0,4.513985
craig,0,5.029390
crake,0,5.243114
crame,0,5.433799
cramp,1,4.720058
crams,0,4.931711
crane,1,5.742782
crank,1,4.831946
crans,0,5.251794
crape,0,5.487033
craps,0,4.984489
crapy,0,4.863660
crare,0,5.103576
crash,1,5.099146
crass,1,4.542560
crate,1,5.834874
crave,1,5.164776
crawl,1,4.859664
craws,0,4.742661
crays,0,4.961126
craze,1,4.939120
crazy,1,4.309510
creak,1,5.019323
cream,1,5.190935
credo,1,5.053023
creds,0,4.966171
creed,1,4.718837
creek,1,4.435236
creel,0,4.971906
creep,1,4.663186
crees,0,4.859968
creme,1,4.644978
crems,0,4.897313
crena,0,5.430431
crepe,1,4.705876
creps,0,4.948696
crept,1,5.163077
crepy,0,4.787632
cress,1,4.507218
crest,1,5.458308
crewe,0,4.459296
crews,0,4.704708
crias,0,5.273800
cribs,0,4.643823
crick,1,3.835970
cried,1,5.290373
crier,1,4.839007
cries,0,5.428222
crime,1,5.227263
crimp,1,4.516799
crims,0,4.727210
crine,0,5.515456
crios,0,5.130332
cripe,0,5.286513
crips,0,4.782169
crise,0,5.568267
crisp,1,4.877638
crith,0,4.972826
crits,0,5.153681
croak,1,4.881540
croci,0,4.243529
crock,1,3.847406
crocs,0,4.269774
croft,0,4.832401
crogs,0,4.721292
cromb,0,4.399408
crome,0,5.206278
crone,1,5.513074
cronk,0,4.638255
crons,0,5.052071
crony,1,4.942340
crook,1,3.998211
crool,0,4.533432
croon,0,4.467736
crops,0,4.791294
crore,0,4.889550
cross,1,4.341139
crost,0,5.313357
croup,1,4.738007
crout,0,5.159410
crowd,1,4.431317
crown,1,4.598496
crows,0,4.538616
croze,0,4.716151
cruck,0,3.632134
crude,1,5.084949
crudo,0,4.704379
cruds,0,4.590748
crudy,0,4.464660
cruel,1,5.318870
crues,0,5.210962
cruet,0,5.439172
cruft,0,4.603049
crumb,1,4.168897
crump,1,4.304346
crunk,0,4.409346
cruor,0,4.415498
crura,0,4.404254
cruse,0,5.350376
crush,1,4.710621
crust,1,5.107479
crusy,0,4.743788
cruve,0,4.741627
crwth,0,4.344522
cryer,0,4.421878
crypt,1,4.622595
ctene,0,4.765222
cubby,0,3.182037
cubeb,0,3.789730
cubed,0,4.487039
cuber,0,4.837474
cubes,0,4.612338
cubic,1,3.494522
cubit,0,4.518038
cuddy,0,3.387105
cuffo,0,3.309063
cuffs,0,3.230028
cuifs,0,4.240880
cuing,0,4.364254
cuish,0,4.623814
cuits,0,4.818017
cukes,0,4.460481
culch,0,3.709808
culet,0,5.259547
culex,0,4.300602
culls,0,4.006068
cully,0,3.831492
culms,0,4.340069
culpa,0,4.556160
culti,0,4.699710
cults,0,4.737860
culty,0,4.559955
cumec,0,3.883506
cumin,1,4.383758
cundy,0,4.187478
cunei,0,4.928911
cunit,0,4.869310
cunts,0,4.661073
cupel,0,4.893263
cupid,0,4.266920
cuppa,0,3.658045
cuppy,0,3.338378
curat,0,5.250763
curbs,0,4.385139
curch,0,3.850502
curds,0,4.542681
curdy,0,4.391487
cured,0,5.040738
curer,0,4.573272
cures,0,5.171661
curet,0,5.390515
curfs,0,4.311114
curia,0,4.968763
curie,0,5.341759
curio,1,4.905779
curli,0,4.819490
curls,0,4.841520
curly,1,4.674819
curns,0,4.792832
curny,0,4.647366
currs,0,4.177285
curry,1,4.020862
curse,1,5.334817
cursi,0,4.811647
curst,0,5.067923
curve,1,4.703754
curvy,1,4.071789
cusec,0,4.206154
cushy,0,4.136561
cusks,0,3.369787
cusps,0,3.580929
cuspy,0,4.160351
cusso,0,3.977586
cusum,0,3.494436
cutch,0,3.706136
cuter,0,5.256383
cutes,0,5.041494
cutey,0,4.850370
cutie,1,5.209820
cutin,0,4.783418
cutis,0,4.732671
cutto,0,4.076982
cutty,0,3.830869
cutup,0,3.630493
cuvee,0,4.101611
cuzes,0,4.166350
cwtch,0,3.278954
cyano,0,4.825356
cyans,0,4.781503
cyber,1,4.637321
cycad,0,3.706789
cycas,0,3.853268
cycle,1,4.152642
cyclo,0,3.769857
cyder,0,4.766613
cylix,0,3.808517
cymae,0,4.794208
cymar,0,4.673921
cymas,0,4.364753
cymes,0,4.470884
cymol,0,4.357842
cynic,1,3.685899
cysts,0,3.732035
cytes,0,4.834857
cyton,0,4.630882
czars,0,4.357205
daals,0,4.415890
dabba,0,3.001434
daces,0,5.074131
dacha,0,3.799416
dacks,0,4.210913
dadah,0,3.361680
dadas,0,3.479116
daddy,1,3.025290
dados,0,4.125464
daffs,0,3.516576
daffy,0,3.380657
dagga,0,3.106107
daggy,0,3.583745
dagos,0,4.615882
dahls,0,4.659191
daiko,0,4.497145
daily,1,4.922948
daine,0,5.466859
daint,0,5.206962
dairy,1,5.025247
daisy,1,4.899737
daker,0,4.937256
daled,0,4.587573
dales,0,5.311828
dalis,0,4.988670
dalle,0,4.787412
dally,1,4.105189
dalts,0,5.013519
daman,0,4.037242
damar,0,4.289456
dames,0,4.930070
damme,0,4.230556
damns,0,4.581634
damps,0,4.276299
dampy,0,4.138412
dance,1,5.293597
dancy,0,4.621825
dandy,1,3.902992
dangs,0,4.546662
danio,0,4.908816
danks,0,4.395644
danny,0,4.013943
dants,0,4.955443
daraf,0,4.104171
darbs,0,4.686972
darcy,0,4.838535
dared,0,4.710321
darer,0,4.841151
dares,0,5.434441
darga,0,4.164392
dargs,0,4.766420
daric,0,4.973355
daris,0,5.129290
darks,0,4.613807
darky,0,4.444624
darns,0,5.111804
darre,0,4.973987
darts,0,5.174465
darzi,0,4.223317
dashi,0,4.525949
dashy,0,4.423100
datal,0,4.484688
dated,0,4.590731
dater,0,5.523483
dates,0,5.309374
datos,0,4.997547
datto,0,4.341672
datum,1,4.511010
daube,0,4.855862
daubs,0,4.352771
dauby,0,4.216304
dauds,0,3.954358
dault,0,5.078206
daunt,1,4.988596
daurs,0,4.956736
dauts,0,4.852220
daven,0,4.733240
davit,0,4.578239
